job_id,job_title,company_name,location,salary_range_usd,salary_min,salary_max,salary_avg,salary_cluster
1228,Data Analyst,Cross-Randall,"Brianshire, KE",57590-85895,57590,85895,71742.5,60-80K
1229,Quant Researcher,Brewer-Bruce,"New Donnaville, AG",142708-157155,142708,157155,149931.5,120-150K
1230,AI Product Manager,"Henderson, Owens and Jones","Sullivanborough, TH",140520-166869,140520,166869,153694.5,150-200K
1231,AI Product Manager,Lee-Davis,"Gonzalesland, UZ",93505-152567,93505,152567,123036.0,120-150K
1232,Data Scientist,Watson-Fernandez,"Mosesland, FJ",137712-152412,137712,152412,145062.0,120-150K
1233,AI Product Manager,"Benjamin, Jordan and Larsen","New Angelton, SM",100873-150041,100873,150041,125457.0,120-150K
1234,Data Scientist,Moore LLC,"Willischester, ET",86191-119779,86191,119779,102985.0,100-120K
1235,Data Scientist,"Wilson, Roberts and Frank","Port Amy, FJ",107174-166157,107174,166157,136665.5,120-150K
1236,AI Product Manager,"Hernandez, Long and Hutchinson","Hayesport, CH",133743-163382,133743,163382,148562.5,120-150K
1237,NLP Engineer,"Huffman, Larson and Bryant","South Devinburgh, GM",44626-114268,44626,114268,79447.0,60-80K
1238,Quant Researcher,"Perry, Ford and Watson","Leeville, IR",42058-140636,42058,140636,91347.0,80-100K
1239,AI Researcher,Coffey Ltd,"Port Aprilhaven, MD",83416-151596,83416,151596,117506.0,100-120K
1240,AI Researcher,Lewis-Suarez,"New Brandonfurt, TJ",136005-149348,136005,149348,142676.5,120-150K
1241,NLP Engineer,Dominguez Ltd,"Gillbury, LR",142696-209766,142696,209766,176231.0,150-200K
1242,AI Researcher,Bennett-Peck,"Port Ernest, PY",57791-105397,57791,105397,81594.0,80-100K
1243,AI Researcher,Jones and Sons,"New Loriberg, OM",117104-212155,117104,212155,164629.5,150-200K
1244,Data Scientist,Benton-Dunn,"Justinmouth, BF",81222-98058,81222,98058,89640.0,80-100K
1245,Data Analyst,Martin and Sons,"South Lauraport, MC",136657-216930,136657,216930,176793.5,150-200K
1246,Computer Vision Engineer,"Washington, Allen and Watts","Kyliehaven, UY",117119-152032,117119,152032,134575.5,120-150K
1247,NLP Engineer,"Bauer, Hayden and Reynolds","Matthewland, FI",98470-180907,98470,180907,139688.5,120-150K
1248,AI Researcher,Williams-Hamilton,"West Sierra, LT",120633-178318,120633,178318,149475.5,120-150K
1249,Quant Researcher,Walters LLC,"Lake Rodneyfort, BF",95461-193480,95461,193480,144470.5,120-150K
1250,AI Researcher,"Davis, Hanson and Gaines","Lake Phyllisburgh, MY",102123-122063,102123,122063,112093.0,100-120K
1251,ML Engineer,"Garcia, Smith and James","Lake Gregoryshire, CD",111473-178933,111473,178933,145203.0,120-150K
1252,Data Analyst,Williams PLC,"Vanessafurt, TG",128138-226109,128138,226109,177123.5,150-200K
1253,Computer Vision Engineer,Powell Ltd,"New Donaldmouth, BG",97139-170282,97139,170282,133710.5,120-150K
1254,Computer Vision Engineer,Bell-Miles,"East Heather, MX",137454-165905,137454,165905,151679.5,150-200K
1255,AI Product Manager,Cohen-Gardner,"Bairdmouth, BF",42730-121043,42730,121043,81886.5,80-100K
1256,NLP Engineer,"Smith, Shepherd and Dawson","East Matthew, KW",121082-204983,121082,204983,163032.5,150-200K
1257,AI Researcher,Dennis-West,"West Carolberg, KW",94437-128266,94437,128266,111351.5,100-120K
1258,Computer Vision Engineer,"Cortez, Kirby and Harris","North George, LC",67907-106672,67907,106672,87289.5,80-100K
1259,Data Scientist,Martin and Sons,"Mitchelltown, GE",95122-188498,95122,188498,141810.0,120-150K
1260,Quant Researcher,Jones-Romero,"Coxstad, PE",141020-194689,141020,194689,167854.5,150-200K
1261,Data Scientist,"Mercer, Robinson and Rhodes","Jacksonborough, BH",133090-175529,133090,175529,154309.5,150-200K
1262,Data Analyst,White-Gomez,"Carlaton, BR",96867-163829,96867,163829,130348.0,120-150K
1263,Data Analyst,Morgan-Phillips,"Rodriguezchester, SK",133145-195186,133145,195186,164165.5,150-200K
1264,AI Researcher,Bailey-York,"Brittanymouth, ME",44966-73083,44966,73083,59024.5,<60K
1265,AI Product Manager,Rodriguez-Walters,"Travistown, PS",113803-173152,113803,173152,143477.5,120-150K
1266,AI Researcher,Ortiz PLC,"Rochastad, BB",96732-192601,96732,192601,144666.5,120-150K
1267,Data Analyst,Green-Moore,"East Valerieville, KE",137258-223013,137258,223013,180135.5,150-200K
1268,Data Scientist,"Underwood, Scott and Norris","Davisville, GQ",129628-217643,129628,217643,173635.5,150-200K
1269,Data Scientist,Gonzalez-Gordon,"Jodyville, BA",98960-171179,98960,171179,135069.5,120-150K
1270,Quant Researcher,Gilmore Group,"North William, FJ",98270-193839,98270,193839,146054.5,120-150K
1271,Data Scientist,Scott-Jones,"Haneyview, KR",112886-206291,112886,206291,159588.5,150-200K
1272,NLP Engineer,Johnson-Peters,"North Daniel, AZ",74842-147593,74842,147593,111217.5,100-120K
1273,AI Researcher,"Black, Baker and Sanchez","West Josebury, IS",132532-204945,132532,204945,168738.5,150-200K
1274,Data Analyst,Durham Ltd,"Lake Marychester, CU",85034-163334,85034,163334,124184.0,120-150K
1275,AI Researcher,Lee LLC,"South Feliciafurt, SA",69810-147152,69810,147152,108481.0,100-120K
1276,AI Product Manager,Lindsey LLC,"West Lauren, FM",123414-145432,123414,145432,134423.0,120-150K
1277,AI Researcher,"Miller, Garcia and Juarez","Port Kevin, TV",142118-211573,142118,211573,176845.5,150-200K
1278,NLP Engineer,Matthews and Sons,"Port Crystal, SN",93048-182709,93048,182709,137878.5,120-150K
1279,Quant Researcher,Cannon-Phelps,"Lake Danielle, IE",143586-192237,143586,192237,167911.5,150-200K
1280,NLP Engineer,Anderson PLC,"Sandovalberg, BY",130633-195258,130633,195258,162945.5,150-200K
1281,ML Engineer,Brady and Sons,"Stewartfort, AM",47496-67158,47496,67158,57327.0,<60K
1282,Quant Researcher,Johnson Inc,"West Jason, CU",98888-179005,98888,179005,138946.5,120-150K
1283,Data Analyst,"Gonzalez, Burnett and Alexander","North Paulburgh, BF",68341-101863,68341,101863,85102.0,80-100K
1284,NLP Engineer,Morris-Lee,"West Eric, ZA",53719-90956,53719,90956,72337.5,60-80K
1285,Data Scientist,Baxter and Sons,"West Carolynside, TN",85034-137565,85034,137565,111299.5,100-120K
1286,ML Engineer,"King, Hatfield and Small","Wheelerview, BZ",78685-174178,78685,174178,126431.5,120-150K
1287,Data Scientist,"Bailey, Chavez and Green","East Marcus, TH",125195-148007,125195,148007,136601.0,120-150K
1288,Data Analyst,"Daniels, Lambert and Porter","Tylerberg, CU",59356-113740,59356,113740,86548.0,80-100K
1289,ML Engineer,Casey Ltd,"Priceland, TL",98434-136560,98434,136560,117497.0,100-120K
1290,ML Engineer,"Williams, Robinson and Scott","Parkborough, BI",114993-167476,114993,167476,141234.5,120-150K
1291,Data Scientist,Palmer Group,"Port Amyberg, CD",44859-105193,44859,105193,75026.0,60-80K
1292,AI Researcher,Brooks Group,"New Jerome, CY",112082-168256,112082,168256,140169.0,120-150K
1293,Data Analyst,"Martinez, Nelson and Hernandez","Port Justin, RW",74410-152948,74410,152948,113679.0,100-120K
1294,Quant Researcher,Sanchez Ltd,"North Nicoleland, AF",86695-101255,86695,101255,93975.0,80-100K
1295,Data Scientist,Riley Ltd,"Williamside, ST",133790-219591,133790,219591,176690.5,150-200K
1296,AI Researcher,Hunter Inc,"Lindabury, HN",52444-92373,52444,92373,72408.5,60-80K
1297,Quant Researcher,"Day, Jones and Castillo","North Carolfurt, MM",123880-187230,123880,187230,155555.0,150-200K
1298,NLP Engineer,"Tran, Williams and Ochoa","Lake Micheal, SC",146084-231984,146084,231984,189034.0,150-200K
1299,Computer Vision Engineer,"Deleon, Fuller and Hall","Parrishburgh, OM",56481-84513,56481,84513,70497.0,60-80K
1300,NLP Engineer,"Pierce, White and Poole","Port John, LU",57340-68602,57340,68602,62971.0,60-80K
1301,NLP Engineer,Johnson LLC,"Zacharyberg, PG",118381-202353,118381,202353,160367.0,150-200K
1302,NLP Engineer,Tucker LLC,"East Justin, FJ",119065-138839,119065,138839,128952.0,120-150K
1303,AI Product Manager,"Washington, Kirby and Kennedy","Lake Bryan, CD",137144-230874,137144,230874,184009.0,150-200K
1304,Data Scientist,Mills LLC,"New Sonya, FJ",55380-126665,55380,126665,91022.5,80-100K
1305,AI Product Manager,Stewart Inc,"Bradleystad, KI",97367-187232,97367,187232,142299.5,120-150K
1306,NLP Engineer,Mckay-Patton,"Kimfurt, MW",61468-116118,61468,116118,88793.0,80-100K
1307,Data Analyst,Cooley LLC,"East Jasonfort, MU",115727-146548,115727,146548,131137.5,120-150K
1308,Computer Vision Engineer,Williams PLC,"South Latoya, CV",87853-140156,87853,140156,114004.5,100-120K
1309,Quant Researcher,"Carlson, Taylor and Johnson","Scottmouth, NP",143861-179759,143861,179759,161810.0,150-200K
1310,NLP Engineer,Price LLC,"Brittanyborough, GN",67012-121933,67012,121933,94472.5,80-100K
1311,AI Researcher,Adams and Sons,"Port Judyside, SL",41971-77635,41971,77635,59803.0,<60K
1312,NLP Engineer,Roberts Ltd,"East Charles, CL",139502-184795,139502,184795,162148.5,150-200K
1313,Quant Researcher,"Johnson, Fuller and Rogers","New Antoniomouth, VN",45567-73023,45567,73023,59295.0,<60K
1314,NLP Engineer,Morgan PLC,"Martinchester, SO",136733-208599,136733,208599,172666.0,150-200K
1315,Quant Researcher,Evans PLC,"West Karen, LI",89039-133332,89039,133332,111185.5,100-120K
1316,Data Scientist,Young-Flores,"North Debbie, DJ",115624-135750,115624,135750,125687.0,120-150K
1317,AI Researcher,"Howard, Owens and Coleman","Hollowayfort, QA",101178-186066,101178,186066,143622.0,120-150K
1318,NLP Engineer,Jefferson-Cooper,"Marissabury, AO",123425-181886,123425,181886,152655.5,150-200K
1319,ML Engineer,"Mosley, Schultz and Wilson","Roseland, IT",70478-128940,70478,128940,99709.0,80-100K
1320,Quant Researcher,"Collier, Houston and Brown","Adrianstad, SG",54468-79575,54468,79575,67021.5,60-80K
1321,ML Engineer,Raymond-Powell,"Alexchester, GT",118961-131569,118961,131569,125265.0,120-150K
1322,ML Engineer,Booth-Gibbs,"Michaelchester, BR",77357-139297,77357,139297,108327.0,100-120K
1323,AI Product Manager,Henderson-Lewis,"Nelsonbury, AE",73723-124812,73723,124812,99267.5,80-100K
1324,AI Product Manager,Rhodes PLC,"West Laura, SE",56407-108451,56407,108451,82429.0,80-100K
1325,AI Researcher,"Yang, Wyatt and Jackson","Fitzgeraldmouth, TL",66257-85472,66257,85472,75864.5,60-80K
1326,NLP Engineer,Ortiz-Hogan,"Port Kellieview, FR",119426-210962,119426,210962,165194.0,150-200K
1327,AI Researcher,Morgan-Kelly,"Fryeside, UZ",143238-190147,143238,190147,166692.5,150-200K
1328,Data Analyst,Kelly-Conrad,"Lake Kevinmouth, SE",95911-153606,95911,153606,124758.5,120-150K
1329,NLP Engineer,"Briggs, Chase and Thompson","Claudiaberg, DZ",144692-182426,144692,182426,163559.0,150-200K
1330,AI Product Manager,Payne-Reese,"Campbellville, BS",65633-128186,65633,128186,96909.5,80-100K
1331,AI Researcher,"Mullins, Black and Ferrell","North Donald, TL",96745-117500,96745,117500,107122.5,100-120K
1332,AI Researcher,"Williams, Johnson and Williams","Charlesberg, DO",90844-116911,90844,116911,103877.5,100-120K
1333,Data Scientist,"Vega, Trujillo and Sanchez","East Lauraland, QA",127738-213346,127738,213346,170542.0,150-200K
1334,Computer Vision Engineer,Parker Group,"North Kelly, SI",40044-122431,40044,122431,81237.5,80-100K
1335,AI Researcher,"Miranda, Gonzalez and Long","New Brettburgh, BR",87576-154227,87576,154227,120901.5,120-150K
1336,AI Researcher,"Franklin, Saunders and Gray","Lake Kaitlyn, BH",127240-171690,127240,171690,149465.0,120-150K
1337,ML Engineer,"Smith, Montes and Rodriguez","Johnborough, IR",79966-166524,79966,166524,123245.0,120-150K
1338,ML Engineer,"Klein, Mason and Edwards","Carlsonside, KR",145861-182592,145861,182592,164226.5,150-200K
1339,Data Scientist,Mcbride-Harrison,"East Angelaville, DM",72218-140897,72218,140897,106557.5,100-120K
1340,ML Engineer,Brown-Shaffer,"East Kimberlystad, LK",44006-88400,44006,88400,66203.0,60-80K
1341,Quant Researcher,"Mcintyre, Bradley and Scott","Lake Pamelafurt, BB",43780-84358,43780,84358,64069.0,60-80K
1342,Quant Researcher,Harris-Miller,"New Matthew, GM",61249-134740,61249,134740,97994.5,80-100K
1343,Data Analyst,Meadows PLC,"Hendrickstown, UG",149324-195524,149324,195524,172424.0,150-200K
1344,Data Scientist,"Crawford, Perry and Reynolds","East Alexisbury, MC",143363-168572,143363,168572,155967.5,150-200K
1345,AI Researcher,Taylor PLC,"Murrayton, ST",93073-108827,93073,108827,100950.0,100-120K
1346,Quant Researcher,"Herring, Smith and Fletcher","Monroemouth, GQ",144902-243389,144902,243389,194145.5,150-200K
1347,AI Product Manager,Howard-Johnson,"Westville, ZA",73201-96873,73201,96873,85037.0,80-100K
1348,AI Product Manager,Kidd PLC,"Madisonstad, BT",53695-121552,53695,121552,87623.5,80-100K
1349,ML Engineer,Mccoy Inc,"North Donnaside, FM",42104-140917,42104,140917,91510.5,80-100K
1350,ML Engineer,"Riddle, Costa and Morris","Leeton, ZA",146786-165131,146786,165131,155958.5,150-200K
1351,AI Researcher,Allen-Middleton,"North Shannon, QA",52261-62954,52261,62954,57607.5,<60K
1352,ML Engineer,"Walker, Parks and Ray","Sheltonburgh, DE",124350-175380,124350,175380,149865.0,120-150K
1353,Computer Vision Engineer,"Lee, Roberts and Jones","West Nathan, AF",122574-158266,122574,158266,140420.0,120-150K
1354,Data Analyst,"Cox, Jacobson and Gillespie","Delgadomouth, ID",50676-79231,50676,79231,64953.5,60-80K
1355,AI Product Manager,Stevenson-Flores,"East Kelli, TZ",59596-145072,59596,145072,102334.0,100-120K
1356,Quant Researcher,Fisher Inc,"Copelandfort, WS",52352-106000,52352,106000,79176.0,60-80K
1357,AI Researcher,Santos and Sons,"Desireestad, MG",44992-67962,44992,67962,56477.0,<60K
1358,AI Product Manager,Washington Group,"Jasonstad, RW",76958-104030,76958,104030,90494.0,80-100K
1359,Data Analyst,Hoffman LLC,"West Sarahborough, KG",113006-141758,113006,141758,127382.0,120-150K
1360,AI Product Manager,Suarez LLC,"Hodgesborough, ER",110023-151959,110023,151959,130991.0,120-150K
1361,Computer Vision Engineer,Green Ltd,"Gordontown, CA",139711-223197,139711,223197,181454.0,150-200K
1362,Computer Vision Engineer,Fischer-Guzman,"North James, UA",101687-193715,101687,193715,147701.0,120-150K
1363,Computer Vision Engineer,Powell-Hall,"Ortizside, PK",148358-235635,148358,235635,191996.5,150-200K
1364,ML Engineer,Price-Johnson,"Leestad, DE",112045-176528,112045,176528,144286.5,120-150K
1365,AI Researcher,"Boyle, Griffin and Mitchell","Michaelport, GW",89570-149201,89570,149201,119385.5,100-120K
1366,Data Scientist,"Gould, Owen and Hahn","South Steven, NE",47542-119102,47542,119102,83322.0,80-100K
1367,Computer Vision Engineer,Fox Inc,"Wheelerborough, VC",71640-85301,71640,85301,78470.5,60-80K
1368,AI Researcher,"Martin, Morrison and Woods","South Veronicaberg, AD",107629-145979,107629,145979,126804.0,120-150K
1369,Quant Researcher,"Thornton, Johnson and Coleman","Daltontown, GD",97661-179130,97661,179130,138395.5,120-150K
1370,Quant Researcher,Nelson PLC,"North Linda, BG",72703-140316,72703,140316,106509.5,100-120K
1371,Data Scientist,"Peters, Martin and Gonzalez","South Jeremyborough, MM",120028-152472,120028,152472,136250.0,120-150K
1372,Data Analyst,Holmes-Palmer,"West Melanie, SG",94017-182469,94017,182469,138243.0,120-150K
1373,Computer Vision Engineer,"Bass, Carpenter and Bishop","West Rebeccachester, BE",117882-213004,117882,213004,165443.0,150-200K
1374,AI Product Manager,Robinson Inc,"East Laurie, GH",54113-93140,54113,93140,73626.5,60-80K
1375,NLP Engineer,Moore-Ross,"Waltersfurt, KZ",115738-195091,115738,195091,155414.5,150-200K
1376,AI Product Manager,Hernandez-Schneider,"South Ravenfurt, TW",72794-126656,72794,126656,99725.0,80-100K
1377,AI Product Manager,Singleton-Morris,"East Alyssahaven, ML",97964-155467,97964,155467,126715.5,120-150K
1378,AI Product Manager,"Smith, Barnett and Robles","Martinezburgh, IN",65913-127356,65913,127356,96634.5,80-100K
1379,Quant Researcher,"Anderson, Perez and Harrison","East Daniel, JM",88549-108694,88549,108694,98621.5,80-100K
1380,ML Engineer,Woodard-Jones,"East Michael, CI",134773-213155,134773,213155,173964.0,150-200K
1381,Computer Vision Engineer,"Taylor, Randolph and Robinson","Derekton, AL",54397-133038,54397,133038,93717.5,80-100K
1382,Data Scientist,"Scott, Nguyen and Gomez","West Austinbury, SC",106470-120224,106470,120224,113347.0,100-120K
1383,AI Researcher,"Stephens, Barnes and Howard","Lake Meganchester, CY",69114-96062,69114,96062,82588.0,80-100K
1384,Data Scientist,Young-Cook,"North Stephen, LV",132907-203452,132907,203452,168179.5,150-200K
1385,Data Analyst,Perez-Mills,"Vanessamouth, ID",46314-103590,46314,103590,74952.0,60-80K
1386,ML Engineer,"Torres, Williams and Ramos","New Stephanieside, LI",149066-207483,149066,207483,178274.5,150-200K
1387,Quant Researcher,Mosley-Ferrell,"Paulberg, NE",125945-180189,125945,180189,153067.0,150-200K
1388,Computer Vision Engineer,Roman Inc,"Lake Vanessashire, MW",119221-152590,119221,152590,135905.5,120-150K
1389,ML Engineer,Johnson-Bell,"Toddfurt, LT",84230-111464,84230,111464,97847.0,80-100K
1390,AI Researcher,"Macias, King and Sanchez","South Jesus, NL",65718-165024,65718,165024,115371.0,100-120K
1391,Quant Researcher,Franco and Sons,"North Amanda, JO",117920-214828,117920,214828,166374.0,150-200K
1392,Data Scientist,"Villa, Fowler and Oneill","New Jacob, CZ",139463-235020,139463,235020,187241.5,150-200K
1393,Quant Researcher,Cervantes-Parker,"Lake Jessicamouth, CH",125497-137583,125497,137583,131540.0,120-150K
1394,ML Engineer,Gonzalez Inc,"West Brian, VU",135863-181350,135863,181350,158606.5,150-200K
1395,ML Engineer,Suarez LLC,"North Richardburgh, HR",106509-131532,106509,131532,119020.5,100-120K
1396,NLP Engineer,"Cox, Taylor and Kent","New Jamesside, TJ",106378-122693,106378,122693,114535.5,100-120K
1397,Computer Vision Engineer,Blanchard-Rodriguez,"South Corey, LY",124196-209492,124196,209492,166844.0,150-200K
1398,Data Analyst,"Schmitt, Terry and Ramirez","Petersonstad, MX",137549-211945,137549,211945,174747.0,150-200K
1399,NLP Engineer,Nixon-Martinez,"Jacksonfurt, EC",86557-115492,86557,115492,101024.5,100-120K
1400,AI Product Manager,Jenkins Ltd,"New Jessicaburgh, SE",89046-110627,89046,110627,99836.5,80-100K
1401,AI Researcher,"Grant, Rosario and Williams","Lake Ryanville, AZ",127351-220767,127351,220767,174059.0,150-200K
1402,ML Engineer,"Rogers, Nixon and Martinez","New Lauren, OM",122699-207906,122699,207906,165302.5,150-200K
1403,AI Researcher,Carter-Lang,"Millerburgh, ZA",138388-235443,138388,235443,186915.5,150-200K
1404,ML Engineer,"Moss, Salazar and Stanley","Kimberlyfurt, HN",117976-189783,117976,189783,153879.5,150-200K
1405,Data Analyst,Carlson-Allen,"New Kristinatown, GD",120521-199525,120521,199525,160023.0,150-200K
1406,Quant Researcher,Robertson-Alvarez,"Lake Jacquelineside, SD",73584-110294,73584,110294,91939.0,80-100K
1407,Computer Vision Engineer,Gutierrez-Solomon,"West James, FJ",110581-138577,110581,138577,124579.0,120-150K
1408,AI Product Manager,Holland PLC,"Michealburgh, BW",65517-143228,65517,143228,104372.5,100-120K
1409,AI Product Manager,"Gonzalez, Wilson and Barnett","Rogersstad, SL",116334-191378,116334,191378,153856.0,150-200K
